"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","GSM3932693","GSM3932694","GSM3932695","GSM3932696","GSM3932697","GSM3932698","GSM3932699","GSM3932700","GSM3932701","GSM3932702","GSM3932703","GSM3932704","GSM3932705","GSM3932706","GSM3932707","GSM3932708","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000038342","Mlxip","MLX interacting protein","NM_133917|NM_177582|NP_598678|NP_808250|XR_004942473","208104","10090.ENSMUSP00000064943","GO:0051173|GO:1902680|GO:0006355|GO:0051171|GO:0031325|GO:0006357|GO:0045944|GO:2001141|GO:0031328|GO:0010604|GO:0051252|GO:0045893|GO:0048522|GO:0050789|GO:0080090|GO:0009891|GO:0009893|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0045935|GO:0010557|GO:0065007|GO:0010556|GO:0010468|GO:0051254|GO:0048518|GO:0019222|GO:0031323|GO:0140110|GO:0003700|GO:0032991|GO:0005667|GO:0005634|GO:0043231|GO:0043227|GO:0090575|GO:0110165|GO:0043226|GO:0140513|GO:0043229|GO:0005622",174.390962293182,137.654597390429,147.29184070531,200.9747452803,192.301394921566,163.193689315006,149.400150446618,125.875453681076,193.059614717558,189.706726696173,159.574547453473,193.561919705218,185.641224334184,213.015342841076,201.178619675893,123.861995045402,-0.178734020192866,-1.4691980674149,0.141779074340356,0.56373337665217,0.178734020192866,1.4691980674149,0.141779074340356,0.56373337665217,171.917676531404,28.4915346195444,0.581853649910546,161.385354254186,26.3544831182804,182.449998808622,28.1316413385594
"ENSMUSG00000038344","Txlng","taxilin gamma","NM_001290776|NM_001290777|NM_001290778|NM_178935|NP_001277705|NP_001277706|NP_001277707|NP_849266|XM_006528892|XP_006528955","353170","10090.ENSMUSP00000038615","GO:0065007|GO:0050789|GO:0051726|GO:0050794",285.214561901281,255.056304544942,250.925609185604,210.985855573981,311.901044794163,288.683194909658,259.333191370892,231.636935279476,258.944308884498,217.227504327751,328.599749644625,267.840025574759,266.518761245192,264.679479294398,270.975455165324,262.567688937729,-0.0317015421046482,-0.347180421914356,0.728455778213477,0.933277095490148,0.0317015421046482,0.347180421914356,0.728455778213477,0.933277095490148,264.443104414642,30.4848339167631,0.933757135109416,261.717087195,32.6074274331361,267.169121634285,30.1857759767511
"ENSMUSG00000038346","Zfp384","zinc finger protein 384","NM_001252083|NM_001347452|NM_001372420|NM_001372422|NM_001372424|NM_175557|NP_001239012|NP_001334381|NP_001359349|NP_001359351|NP_001359353|NP_780766|XM_006506200|XM_006506201|XM_006506202|XM_006506204|XM_006506205|XM_030255419|XM_030255421|XM_030255422|XM_030255423|XM_030255424|XM_030255425|XM_036166182|XM_036166183|XM_036166184|XM_036166185|XM_036166186|XM_036166187|XM_036166188|XM_036166189|XM_036166190|XM_036166191|XM_036166192|XM_036166193|XP_006506263|XP_006506264|XP_006506265|XP_006506267|XP_006506268|XP_030111279|XP_030111281|XP_030111282|XP_030111283|XP_030111284|XP_030111285|XP_036022075|XP_036022076|XP_036022077|XP_036022078|XP_036022079|XP_036022080|XP_036022081|XP_036022082|XP_036022083|XP_036022084|XP_036022085|XP_036022086","269800","10090.ENSMUSP00000108046","GO:0031324|GO:0048519|GO:0009890|GO:0051253|GO:0006355|GO:0051171|GO:1902679|GO:0006357|GO:0009892|GO:2001141|GO:0051252|GO:0051172|GO:0050789|GO:0080090|GO:0010558|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0010605|GO:0065007|GO:0045934|GO:0010556|GO:0045892|GO:0010468|GO:0000122|GO:0048523|GO:0019222|GO:0031327|GO:0031323|GO:0001217|GO:0001227|GO:0140110|GO:0003700|GO:0000981",576.413979557141,504.976974115631,577.013141854688,543.419789428703,598.661325713663,483.443159052932,514.051693181579,492.72226508021,558.329582116712,621.897714147193,488.121146548711,495.570475710641,513.116986115247,515.38967643262,505.319755896017,573.922757591345,0.00373168520963657,0.0559862857561938,0.95535273240618,0.991498392981845,-0.00373168520963657,-0.0559862857561938,0.95535273240618,0.991498392981845,535.148151408939,43.5862223366457,0.979142403245982,536.337790998068,43.7121916943606,533.958511819811,46.4426649090632
"ENSMUSG00000038347","Tcte2","t-complex-associated testis expressed 2","NM_022311|NR_177952|NR_177953","21646","10090.ENSMUSP00000114746",NA,34.6323329040898,46.6555550333529,32.9313954380684,31.0438896619152,35.1750693070389,32.8847052343423,28.8608016210419,38.5627351585854,35.2750984763513,30.4248474736654,27.6982298152077,66.202451794859,34.7340478491855,38.4780227301659,42.6213364135733,25.49694412642,-0.0737893437503046,-0.373824825528662,0.708534648287658,0.927200036243161,0.0737893437503046,0.373824825528662,0.708534648287658,0.927200036243161,36.3548414398664,9.62604892488907,0.914377744440203,35.0933105448044,5.48680730690592,37.6163723349285,12.8380768720932
"ENSMUSG00000038349","Plcl1","phospholipase C-like 1","NM_001114663|NP_001108135|XM_036164399|XP_036020292|XR_004941953","227120","10090.ENSMUSP00000037854","GO:0007165|GO:0048519|GO:0098662|GO:0006810|GO:0051282|GO:0032879|GO:0098660|GO:0006816|GO:0050789|GO:0071702|GO:0051234|GO:0006812|GO:0048015|GO:0035556|GO:0023052|GO:0048523|GO:0051716|GO:0030001|GO:0055085|GO:0070588|GO:0051209|GO:0007154|GO:0009987|GO:0051179|GO:0050896|GO:0050794|GO:0034220|GO:0097553|GO:0065007|GO:0048017|GO:0006811|GO:0098655|GO:0051283|GO:0016788|GO:0016298|GO:0003824|GO:0016787|GO:0004629|GO:0004620|GO:0008081|GO:0042578",441.850572525068,382.044511248202,390.262951410649,433.966102079201,439.07443338151,485.568470985405,499.200617137602,473.129563610325,428.507803034281,397.257467677856,493.839693089111,460.800158634037,471.991082181114,464.18626335877,455.960649365256,426.166961411033,-0.0217751424939442,-0.317355061686374,0.75097420168154,0.941001200576182,0.0217751424939442,0.317355061686374,0.75097420168154,0.941001200576182,446.487956320589,35.7989059728749,0.939924894899612,443.137152797245,42.2126160495696,449.838759843932,30.6371488055867
"ENSMUSG00000038351","Sgsm2","small G protein signaling modulator 2","NM_001374688|NM_197943|NP_001361617|NP_922934|NR_166445|XM_006534583|XM_006534584|XM_006534585|XM_006534587|XM_006534589|XM_030246447|XM_030246449|XM_030246450|XM_030246451|XM_030246452|XM_030246454|XM_036157112|XM_036157113|XP_006534646|XP_006534647|XP_006534648|XP_006534650|XP_006534652|XP_030102307|XP_030102309|XP_030102310|XP_030102311|XP_030102312|XP_030102314|XP_036013005|XP_036013006|XR_001780082|XR_001780083|XR_001780084|XR_001780085|XR_388560","97761","10090.ENSMUSP00000050496","GO:0065009|GO:0043087|GO:0043085|GO:0043547|GO:0090630|GO:0065007|GO:0044093|GO:0051336|GO:0050790|GO:0051345|GO:0060589|GO:0008047|GO:0140677|GO:0030695|GO:0005096|GO:0030234|GO:0098772",305.21015924203,263.940901898328,295.634085728383,271.409270051958,296.054602974343,254.967918742724,235.526151604521,304.873807305011,284.390572582138,258.738509850313,214.39730748317,214.665809135564,242.387205067433,233.453792654005,240.439123829633,240.525776709612,0.204465929143272,2.56022433949947,0.0104604613335029,0.168273609421869,-0.204465929143272,-2.56022433949947,0.0104604613335029,0.168273609421869,259.788437178698,30.4463324362715,0.180044844738899,278.452112193412,25.8387561477534,241.124762163984,22.8594272724781
"ENSMUSG00000038352","Arl5c","ADP-ribosylation factor-like 5C","NM_207231|NP_997114|NR_152188|XM_011248939|XM_011248941|XM_030245868|XM_036156589|XP_011247241|XP_011247243|XP_030101728|XP_036012482","217151","10090.ENSMUSP00000037214","GO:0051668|GO:0051641|GO:0033036|GO:0072657|GO:0006810|GO:0071705|GO:0016192|GO:0034067|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0071702|GO:0070727|GO:0051234|GO:0015031|GO:0006886|GO:0051649|GO:0033365|GO:0046907|GO:0097367|GO:0000166|GO:0032555|GO:0032553|GO:0017076|GO:0036094|GO:0005488|GO:0097159|GO:1901265|GO:1901363|GO:0043167|GO:0043168|GO:0005525|GO:0035639|GO:0005737|GO:0005802|GO:0043231|GO:0012505|GO:0005794|GO:0043227|GO:0031984|GO:0098791|GO:0110165|GO:0043226|GO:0043229|GO:0005622",15.9400905331484,18.5858650491362,13.2978072200353,13.4041264182772,15.8444522982387,13.9272848560411,18.6875205298985,22.1511309017145,20.0410465851987,7.43959036155127,9.74682201514623,19.4039146459897,13.4057319905512,17.3148720285744,15.7143084200449,17.5917275271186,0.143721294026962,0.529251015621915,0.596631331240757,NA,-0.143721294026962,-0.529251015621915,0.596631331240757,NA,15.7810182112916,3.83594262276864,NA,16.4797847258112,3.12292597982225,15.0822516967719,4.54557518096181
"ENSMUSG00000038354","Ankrd35","ankyrin repeat domain 35","NM_001081139|NM_001356538|NM_001356539|NM_001356540|NP_001074608|NP_001343467|NP_001343468|NP_001343469|XM_017319516|XP_017175005","213121","10090.ENSMUSP00000047244",NA,54.6882839848855,51.1529673182297,56.6454158217392,58.8214520610516,34.8435599674743,36.6235941606628,63.4134713060916,71.6708519335261,43.0019526618876,59.0291442115482,67.8529198301923,65.2585240365858,38.4375302738859,55.8771142886537,51.1748160747827,37.1499526578927,0.0428376858712596,0.234758399595108,0.814396257751526,0.958399507311393,-0.0428376858712596,-0.234758399595108,0.814396257751526,0.958399507311393,52.8525969118181,11.8041444915513,0.955906133463336,53.4824495692076,12.5724313587585,52.2227442544286,11.8155936060671
"ENSMUSG00000038365","Fbxo25","F-box protein 25","NM_001347316|NM_001359061|NM_025785|NP_001334245|NP_001345990|NP_080061|XM_030243729|XP_030099589","66822","10090.ENSMUSP00000147467","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0006807|GO:1901564|GO:0036211|GO:0019538|GO:0032446|GO:0044238|GO:0071704|GO:0008152|GO:0019005|GO:0005737|GO:0032991|GO:0000151|GO:0005634|GO:0043231|GO:1902494|GO:0031461|GO:1990234|GO:0043227|GO:0140535|GO:0110165|GO:0043226|GO:0043229|GO:0005622",232.78533590075,274.70087528158,250.251541005377,266.914524403069,253.443429374762,299.517516825066,277.176050766696,278.360326197927,277.286376663912,224.804847771961,298.193698809088,286.821623816959,299.793554354443,288.145790381448,283.323671277345,259.26361270211,-0.0509590640214926,-0.679398750057801,0.496885241654917,0.849022528070279,0.0509590640214926,0.679398750057801,0.496885241654917,0.849022528070279,271.923923470781,22.65300965711,0.85604717146565,266.643699969403,20.6440162022797,277.204146972158,24.6925746489704
"ENSMUSG00000038366","Lasp1","LIM and SH3 protein 1","NM_010688|NP_034818|XM_006532341|XM_006532342|XP_006532404|XP_006532405","16796","10090.ENSMUSP00000042123","GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0030054|GO:0030055|GO:0110165|GO:0070161|GO:0005925",811.207533670257,883.899620326086,966.918062106006,817.106463623373,809.715716562506,778.525585349816,959.939684088646,848.165931358041,828.576955888278,1055.90244103392,910.245502871553,847.74660117157,823.54268916793,789.303558054089,810.409592391807,823.965006784655,-0.00133611901160569,-0.0198151818750795,0.984190806876516,0.996559900064961,0.00133611901160569,0.0198151818750795,0.984190806876516,0.996559900064961,860.323184028033,76.4377350477452,0.987522570684027,859.434824635591,71.2292513587541,861.211543420475,86.2827903929674
"ENSMUSG00000038368","Focad","focadhesin","NM_001081184|NM_001419409|NM_001419410|NM_001419411|NM_001419412|NP_001074653|NP_001406338|NP_001406339|NP_001406340|NP_001406341|XM_006537884|XM_006537885|XM_006537886|XM_030253421|XM_036163996|XM_036163997|XM_036163998|XM_036164000|XM_036164001|XP_006537947|XP_006537948|XP_006537949|XP_030109281|XP_036019889|XP_036019890|XP_036019891|XP_036019893|XP_036019894","230393","10090.ENSMUSP00000095602",NA,221.292992491358,161.883767001402,193.510818023425,161.443017454702,155.283728721249,141.950336934444,128.883480101676,129.638193110573,140.902553177593,144.971598674604,178.037838261975,191.189241362287,139.762127618763,160.888352378008,160.991035088253,169.011804837067,0.00363958507916374,0.0308567221355288,0.975383804206089,0.994674438991347,-0.00363958507916374,-0.0308567221355288,0.975383804206089,0.994674438991347,161.227555327336,25.140525412095,0.971630246974779,161.735791729854,31.8466047235539,160.719318924819,18.4279049858067
"ENSMUSG00000038369","Ncoa6","nuclear receptor coactivator 6","NM_001242558|NM_001406325|NM_001406326|NM_019825|NP_001229487|NP_001393254|NP_001393255|NP_062799","56406","10090.ENSMUSP00000105295",NA,2899.06570313525,2910.1719524339,2685.45505526881,2690.55587424201,2971.12615511302,2751.08542758993,3161.42875310546,2617.12196829323,2522.4790635228,2996.81749098134,2481.12696616655,3005.30991969402,2436.34503598099,2694.59151049794,2556.96511411697,2612.96172399105,0.0902797643705685,1.62877614530928,0.103360416361515,0.497400478292102,-0.0902797643705685,-1.62877614530928,0.103360416361515,0.497400478292102,2749.53798213333,215.878365267133,0.515437513106751,2835.7513611477,182.278072298506,2663.32460311896,222.823123906742
"ENSMUSG00000038370","Pcp4l1","Purkinje cell protein 4-like 1","NM_025557|NP_079833","66425","10090.ENSMUSP00000106964",NA,956.306596309271,851.770448168956,855.187474558476,894.636547687859,881.308236166782,898.148726203287,879.396350412008,803.982671087208,1184.36893573162,1074.21947949191,1123.371504959,902.007401803169,1093.11471466471,1181.85077724956,990.93897951152,1317.06815755382,-0.338712990757858,-5.05793626847635,4.23818016921629e-07,0.000105938203537449,0.338712990757858,5.05793626847635,4.23818016921629e-07,0.000105938203537449,992.979812597448,150.393272680115,0.000116945071367925,877.592131324231,43.9369645286544,1108.36749387066,126.902536963178
"ENSMUSG00000038371","Sbf2","SET binding factor 2","NM_001404387|NM_001404388|NM_001404389|NM_177324|NM_178769|NP_001391316|NP_001391317|NP_001391318|NP_796298|XM_006507924|XM_006507925|XM_006507927|XM_011241830|XM_030242672|XM_030242673|XP_006507987|XP_006507988|XP_006507990|XP_011240132|XP_030098532|XP_030098533|XR_001785572","319934","10090.ENSMUSP00000033058","GO:0046839|GO:0006629|GO:0046856|GO:0044237|GO:0046488|GO:0006650|GO:0030258|GO:0006644|GO:0009987|GO:0006793|GO:0044238|GO:0006796|GO:0046486|GO:0016311|GO:0019637|GO:0044255|GO:0008152|GO:0071704|GO:0060589|GO:0016788|GO:0016791|GO:0030695|GO:0003824|GO:0098772|GO:0016787|GO:0030234|GO:0042578|GO:0005085|GO:0005737|GO:0110165|GO:0016020|GO:0005622",1536.09804858101,1561.48262037382,1481.78134341524,1358.75642677244,1628.75974526581,1583.91085563074,1496.82213369699,1422.73276128534,1662.92934368586,1477.6773960583,1336.83560639651,1500.09471093489,1169.05057127178,1313.71015447682,1273.07860634949,1295.39710454274,0.129448892021737,1.9733202002139,0.0484590928947797,0.356867586088582,-0.129448892021737,-1.9733202002139,0.0484590928947797,0.356867586088582,1443.69483929611,140.355484761272,0.376541452076669,1508.79299187767,88.1125442685741,1378.59668671455,157.3639443291
"ENSMUSG00000038372","Gmds","GDP-mannose 4, 6-dehydratase","NM_146041|NP_666153|XM_006516656|XP_006516719","218138","10090.ENSMUSP00000036696",NA,18.1292106786441,28.9359909081968,28.878893373171,33.7216768965896,18.2323812377442,25.9566403349422,38.2851264099436,44.438968424984,35.3920256580934,34.6772680390862,57.6101547355033,25.9968834616152,31.5594750044065,36.4200108962267,35.5423326546534,25.3726872922062,-0.251371322416853,-1.1074042227514,0.268119201028755,NA,0.251371322416853,1.1074042227514,0.268119201028755,NA,32.4468578753754,9.72415814854375,0.721568750225132,29.5723610330269,9.16238623225755,35.3213547177238,9.98956463829108
"ENSMUSG00000038374","Rbm8a","RNA binding motif protein 8a","NM_001102407|NM_025875|NP_001095877|NP_080151","60365","10090.ENSMUSP00000143190","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0003729|GO:1901363|GO:0005488|GO:0097159|GO:0032991|GO:0005634|GO:0043231|GO:0043227|GO:0110165|GO:0043226|GO:0140513|GO:0043229|GO:0005622",732.597505852061,706.134420471693,731.328595080487,794.195025124339,727.540026632835,771.642043895936,755.443466478433,753.319247308008,698.105357907694,649.03518725766,792.255004282057,660.588331688294,632.049925940704,662.037914526799,574.71428236281,1093.0412221103,0.0537820439157149,0.53555006231366,0.59226954963552,0.884862187758019,-0.0537820439157149,-0.53555006231366,0.59226954963552,0.884862187758019,733.376722307507,113.677846369511,0.890786224352174,746.525041355474,27.8919649830868,720.22840325954,162.84436331893
"ENSMUSG00000038375","Trp53inp2","transformation related protein 53 inducible nuclear protein 2","NM_001418655|NM_001418656|NM_001418657|NM_001418658|NM_001418659|NM_001418660|NM_001418661|NM_178111|NP_001405584|NP_001405585|NP_001405586|NP_001405587|NP_001405588|NP_001405589|NP_001405590|NP_835212|XM_017319242|XM_030252040|XP_017174731|XP_030107900","68728","10090.ENSMUSP00000037627","GO:0051173|GO:0044085|GO:0016236|GO:1902680|GO:0051171|GO:0031325|GO:2001141|GO:0050789|GO:0061919|GO:0009891|GO:0007033|GO:0009893|GO:0009889|GO:0045935|GO:0010557|GO:0009056|GO:0010556|GO:0010468|GO:0048518|GO:0044248|GO:0008152|GO:0022607|GO:0006355|GO:0044237|GO:0016043|GO:0031328|GO:0010604|GO:0009987|GO:0051252|GO:0045893|GO:0048522|GO:0070925|GO:0080090|GO:0071840|GO:0031326|GO:0060255|GO:0006996|GO:0019219|GO:0050794|GO:0065007|GO:0000045|GO:0051254|GO:0006914|GO:0019222|GO:0031323|GO:0005737|GO:0005634|GO:0043231|GO:0005773|GO:0043227|GO:0110165|GO:0043226|GO:0005776|GO:0043229|GO:0005622",2063.59482051119,2299.03349498059,2419.54059334286,2185.07327836173,2296.13713241819,2288.91673515947,2399.34963170817,2013.81865698084,2326.97005315207,2276.69980088793,2201.12192851807,2063.94009101746,1880.60897338686,2190.79795914394,2057.45296175402,1718.68176045376,0.104147705291348,1.66070202432752,0.0967733066486221,0.489204670626662,-0.104147705291348,-1.66070202432752,0.0967733066486221,0.489204670626662,2167.60861698607,190.822776945435,0.507829215318961,2245.68304293288,147.208144253736,2089.53419103926,205.97450018469
"ENSMUSG00000038379","Ttk","Ttk protein kinase","NM_001110265|NM_001284272|NM_009445|NP_001103735|NP_001271201|NP_033471|XM_006511058|XM_006511060|XP_006511121|XP_006511123","22137","10090.ENSMUSP00000064839",NA,4.2171095847593,2.82753426315052,2.60651082293494,1.62800356871286,3.98336779144343,1.64599429617701,2.66309060421516,2.8157605603909,1,3.42196839414712,4.4610304500895,4.70511260324505,6.06217973793872,4.27657596590262,2.29129152021351,9.96378099279808,-0.745623850328521,-1.09485920119951,0.273578325452417,NA,0.745623850328521,1.09485920119951,0.273578325452417,NA,3.66058194725742,2.14067572507523,NA,2.79842143647302,0.938922828469811,4.52274245804183,2.69054492389411
"ENSMUSG00000038383","Pigu","phosphatidylinositol glycan anchor biosynthesis, class U","NM_001004721|NP_001004721|XM_006499333|XP_006499396","228812","10090.ENSMUSP00000076816",NA,163.622413084933,153.755557415312,123.294927367583,149.389234081285,174.528391939419,154.592381075343,147.191365607939,166.82892556165,166.111684910143,152.442213446894,170.329565000721,155.389057910609,160.216361734277,137.641651072637,132.216159561365,161.275034887372,-0.00549370105489585,-0.060335764642957,0.95188821775464,0.990804033337715,0.00549370105489585,0.060335764642957,0.95188821775464,0.990804033337715,154.301557791093,13.9984885354768,0.975977787588144,154.150399516683,15.5344543224064,154.452716065502,13.3618045205668
"ENSMUSG00000038384","Setd1b","SET domain containing 1B","NM_001040398|NM_177581|NP_001035488|XM_006530237|XM_006530238|XP_006530300|XP_006530301","208043","10090.ENSMUSP00000133933","GO:0018205|GO:0043412|GO:0043170|GO:1901564|GO:0036211|GO:0016571|GO:0016570|GO:0018193|GO:0034968|GO:0044238|GO:0008213|GO:0006479|GO:0032259|GO:0043414|GO:0006807|GO:0019538|GO:0008152|GO:0071704|GO:0008170|GO:0140993|GO:0042800|GO:0016740|GO:0042054|GO:0003824|GO:0008168|GO:0016741|GO:0016279|GO:0140096|GO:0016278|GO:0008757|GO:0008276|GO:0031974|GO:0035097|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:1902494|GO:1990234|GO:0070013|GO:0034708|GO:0110165|GO:0043226|GO:0043229|GO:0005622|GO:0032991|GO:0043227|GO:0031981|GO:0140513|GO:0048188",1752.86175436828,1751.54546866291,1529.33797532213,1577.31300808129,1741.46357009041,1626.27474360107,1626.09085862655,1625.19982559007,1623.84923784592,1856.41426456488,1447.88242015315,1635.43327467927,1449.82200899136,1557.20268732931,1535.79377486027,1193.22106373012,0.104864304226918,1.50894993767472,0.13131157676246,0.543909456583319,-0.104864304226918,-1.50894993767472,0.13131157676246,0.543909456583319,1595.60662103106,154.539902805726,0.562717060359615,1653.76090054284,85.1358233018249,1537.45234151928,190.259687538055
"ENSMUSG00000038387","Rras","related RAS viral (r-ras) oncogene","NM_001360132|NM_001360133|NM_009101|NP_001347061|NP_001347062|NP_033127|XM_036152813|XP_036008706","20130","10090.ENSMUSP00000042150","GO:0050789|GO:0007264|GO:0050896|GO:0051716|GO:0007165|GO:0050794|GO:0065007|GO:0007265|GO:0007154|GO:0035556|GO:0009987|GO:0023052|GO:0003924|GO:0097367|GO:0000166|GO:0032555|GO:0036094|GO:0005488|GO:0003824|GO:0017111|GO:0035639|GO:0016462|GO:0032553|GO:0017076|GO:0097159|GO:0016787|GO:1901265|GO:0016818|GO:1901363|GO:0016817|GO:0043168|GO:0005525|GO:0043167|GO:0110165|GO:0071944|GO:0016020|GO:0005886",87.9615466948263,109.832745137789,88.1801448918333,89.7785947910837,79.2246185974566,111.385854650247,78.5037769999276,112.894337550459,95.8749565538773,113.868369836358,92.6680931970699,105.04605560329,111.349548615167,94.0620069079593,101.295900673496,104.561074556361,-0.110227920641553,-0.982620432948518,0.325794284133748,0.746044979077935,0.110227920641553,0.982620432948518,0.325794284133748,0.746044979077935,98.530476578575,11.8770620011979,0.757756322310616,94.7202024142028,14.404309555746,102.340750742947,7.84937725407279
"ENSMUSG00000038388","Pals2","protein associated with LIN7 2, MAGUK family member","NM_001164733|NM_001164734|NM_001361247|NM_001361248|NM_001411352|NM_001411353|NM_001411356|NM_001411358|NM_001411359|NM_001411360|NM_001411362|NM_001411366|NM_001411367|NM_008016|NM_019939|NP_001158205|NP_001158206|NP_001348176|NP_001348177|NP_001398281|NP_001398282|NP_001398285|NP_001398287|NP_001398288|NP_001398289|NP_001398291|NP_001398295|NP_001398296|NP_064323|XM_030255518|XM_036152240|XP_030111378|XP_036008133","56524","10090.ENSMUSP00000125880","GO:0030054|GO:0071944|GO:0110165|GO:0016020|GO:0005911|GO:0070161|GO:0005886",440.232825328897,529.404069868537,555.110682563755,473.360609626363,508.690002719387,479.218982774953,516.986892733922,455.214702950486,501.974764301365,524.959309687857,592.20745282945,514.93683527832,574.927861927583,501.309004401249,492.250926511206,559.489836357608,-0.10378649714385,-1.65793848913074,0.0973298824406668,0.489298330131391,0.10378649714385,1.65793848913074,0.0973298824406668,0.489298330131391,513.767172491309,42.0474489961764,0.508722110040277,494.777346070788,39.2191538725386,532.75699891183,37.7643240056792
"ENSMUSG00000038390","Gpr162","G protein-coupled receptor 162","NM_001355257|NM_001409838|NM_001409839|NM_001409840|NM_001409841|NM_001409843|NM_013533|NP_001342186|NP_001396767|NP_001396768|NP_001396769|NP_001396770|NP_001396772|NP_038561","14788","10090.ENSMUSP00000145267",NA,781.826629736427,728.78079866878,849.810061361759,854.500216875196,742.819152820767,796.440350036167,844.037347110892,1039.81388612215,799.745524435034,638.541311442501,815.074326328093,841.604503448895,870.391536966155,895.831765954368,864.387869784762,864.235444567579,0.0116081636413849,0.147801376248756,0.882499523179513,0.974193968313203,-0.0116081636413849,-0.147801376248756,0.882499523179513,0.974193968313203,826.74004535372,86.6346422724642,0.966862561708224,829.753555341517,97.470785178495,823.726535365923,81.0063851123888
"ENSMUSG00000038393","Txnip","thioredoxin interacting protein","NM_001009935|NM_023719|NP_001009935|NP_076208","56338","10090.ENSMUSP00000102710","GO:0051179|GO:0071702|GO:0051641|GO:0070727|GO:0033036|GO:0051234|GO:0006810|GO:0015031|GO:0071705|GO:0009987|GO:0045184|GO:0008104|GO:0019899|GO:0005515|GO:0031625|GO:0005488|GO:0044389|GO:0005737|GO:0110165|GO:0005622",48.6631810713979,48.2889250744602,52.6170318105764,118.266684444061,43.3479091044213,53.2139863091162,71.883267016076,68.6942239178461,55.3548662278664,168.875578740375,56.8618042306734,75.8889223242365,68.5319375325223,76.8727366368907,68.4042769134247,45.5213683212262,-0.294966277551535,-1.13902796847502,0.254691488995565,0.69402095890238,0.294966277551535,1.13902796847502,0.254691488995565,0.69402095890238,70.0804187296981,32.0468558712704,0.710260055601297,63.1219010934943,24.4287916218819,77.0389363659019,38.642903737165
"ENSMUSG00000038398","Upf3a","UPF3 regulator of nonsense transcripts homolog A (yeast)","NM_025924|NP_080200|XM_006508860|XP_006508923","67031","10090.ENSMUSP00000037354","GO:0010629|GO:0010628|GO:0006725|GO:0051173|GO:0048519|GO:0051246|GO:0034248|GO:0046700|GO:0051171|GO:0016070|GO:0031325|GO:0006139|GO:0044270|GO:0050789|GO:0009891|GO:0016071|GO:0009893|GO:1901360|GO:0006807|GO:0009889|GO:0006402|GO:0010557|GO:0009056|GO:0006401|GO:0010556|GO:1901575|GO:0010468|GO:0048518|GO:0045727|GO:0044248|GO:0071704|GO:0008152|GO:0046483|GO:0009057|GO:0043170|GO:0044237|GO:0009892|GO:0000956|GO:0031328|GO:0034641|GO:0009987|GO:0010604|GO:0044238|GO:0048522|GO:0080090|GO:0051247|GO:0090304|GO:0031326|GO:0019439|GO:0060255|GO:0050794|GO:0010608|GO:0010605|GO:0000184|GO:0065007|GO:1901361|GO:0006417|GO:0034655|GO:0019222|GO:0031323|GO:0043565|GO:0003723|GO:0003676|GO:0005488|GO:0097159|GO:0003677|GO:0042162|GO:0003729|GO:1901363|GO:0043232|GO:0031974|GO:0005737|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0070013|GO:0043227|GO:0005730|GO:0031981|GO:0110165|GO:0043226|GO:0043229|GO:0005622",560.987455860917,510.409914636632,551.088800535539,509.962074986675,520.409518454892,460.790485204221,501.013254669449,481.405371231058,478.921154153717,484.014288093589,523.170735306473,528.210649877342,460.249300776462,480.527552575635,455.029674265685,486.716011998755,0.0717433155243562,1.2940635143242,0.195643482923744,0.633974472632456,-0.0717433155243562,-1.2940635143242,0.195643482923744,0.633974472632456,499.55664016419,31.6495331026325,0.651603892140465,512.008359447423,33.1323329318364,487.104920880957,26.3504100698431
