"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","RR9_TMS_FLT_F1","RR9_TMS_FLT_F6","RR9_TMS_FLT_F7","RR9_TMS_FLT_F3","RR9_TMS_FLT_F5","RR9_TMS_FLT_F2","RR9_TMS_FLT_F8","RR9_TMS_FLT_F4","RR9_TMS_FLT_F10","RR9_TMS_FLT_F9","RR9_TMS_GC_G4","RR9_TMS_GC_G10","RR9_TMS_GC_G1","RR9_TMS_GC_G7","RR9_TMS_GC_G6","RR9_TMS_GC_G9","RR9_TMS_GC_G8","RR9_TMS_GC_G3","RR9_TMS_GC_G2","RR9_TMS_GC_G5","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000085501",NA,NA,NA,NA,NA,NA,1,1,3.41013396464679,1,1,3.17618179891332,10.6381047058894,20.7780686441931,6.88445978937308,1,1,1,1,1,16.7551793521683,1,4.26957754844161,1,1,3.93666190044401,-0.858499246434008,-0.535831758240657,0.592074831221274,NA,0.858499246434008,0.535831758240657,0.592074831221274,NA,4.09241838520348,5.64528312225166,NA,3.19614188010539,4.93636624458668,4.98869489030157,6.4130039095847
"ENSMUSG00000085502","Gm12320","predicted gene 12320","NR_167738|NR_167739","102635935",NA,NA,1,1,1,21.4056529914607,1,1,1,1,1,1,1,1,1,1,4.87701331880453,1,1,1,1,2.01961128851646,0.573681556699685,0.190907182431572,0.848598312902308,NA,-0.573681556699685,-0.190907182431572,0.848598312902308,NA,2.26511387993909,4.59090204917621,NA,1.4896624607321,1.23257391932293,3.04056529914607,6.45283405960443
"ENSMUSG00000085511",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.46705433615912,1,6.66501811078148,1,-0.877159285915537,-0.290654006784919,0.77131595083301,NA,0.877159285915537,0.290654006784919,0.77131595083301,NA,1.30660362234703,1.26554449117409,NA,1.61320724469406,1.78108389904557,1,0
"ENSMUSG00000085516","4930538E20Rik","RIKEN cDNA 4930538E20 gene","NR_167718|NR_167719","78200",NA,NA,1,1,1,1,22.7374386094179,1,1,1,1,1,1,1,1,1,1,1,1,1,1.76207510740046,1.77898716534094,-2.92156992902089,-1.04454081138194,0.296235247601213,NA,2.92156992902089,1.04454081138194,0.296235247601213,NA,2.16392504410797,4.84827362983472,NA,1.15410622727414,0.324908906932843,3.17374386094179,6.87398165038439
"ENSMUSG00000085525",NA,NA,NA,NA,NA,NA,56.4638010635477,37.1925051498965,51.7758182241897,32.3330278566889,42.3704646401354,17.9977984002213,94.9158024001453,7.77988969789142,15.1493062032603,44.3627127372892,24.4153816221043,45.3627611918472,33.2872054508342,30.9146720906715,62.8595249342033,39.8333958922575,46.8044149358477,40.1660507529415,23.7586026968212,38.4671105422273,-0.0665616555696335,-0.1875034186149,0.851265943557214,0.944847824679207,0.0665616555696335,0.1875034186149,0.851265943557214,0.944847824679207,39.3105123241511,19.0309452824172,0.938203244855302,38.5869120109756,11.6157085395639,40.0341126373266,25.0700498079445
"ENSMUSG00000085527",NA,NA,NA,NA,NA,NA,1,11.0543009768737,6.32209930177704,1,1,4.20335498117932,1,12.3227827307737,1,1,1,24.9563327805603,1,7.44073468932582,1,1,1,1,3.30645709809655,1.22737313133701,0.12036892529888,0.0765163130216189,0.939008336107331,NA,-0.12036892529888,-0.0765163130216189,0.939008336107331,NA,4.14167178449618,6.03166624226172,NA,4.29308976993197,7.54479941703144,3.99025379906038,4.45301924026264
"ENSMUSG00000085531","Slc36a3os","solute carrier family 36 (proton/amino acid symporter), member 3, opposite strand","NR_167707","102634079",NA,NA,8.63767820778737,1,1,1,1,31.466751500048,1,22.975913329266,1,16.0211039307249,1,16.7105791779926,8.71087051191138,1,19.1794176525582,30.2974700068303,1,7.77689262123809,6.78827132270303,8.57318159101207,0.266379760331179,0.233412232939912,0.815441314979001,0.932919139805197,-0.266379760331179,-0.233412232939912,0.815441314979001,0.932919139805197,9.3069064926036,10.1227563618066,0.92715489453927,10.1036682884246,9.44650712641977,8.51014469678263,11.2106530271599
"ENSMUSG00000085533",NA,NA,NA,NA,NA,NA,4.81867861332198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.99325956034778,1.12059565337217,1.46369523725424,-0.333701797659796,-0.110984681696391,0.911628493917429,NA,0.333701797659796,0.110984681696391,0.911628493917429,NA,1.31981145321481,0.938626075968646,NA,1.25775504509742,0.627009093222261,1.3818678613322,1.20757220702708
"ENSMUSG00000085543",NA,NA,NA,NA,NA,NA,2.90914506615702,1,1.80332719131125,1,3.57981449890446,1,1,1,1,1,1,2.12204529503397,1,2.75050617665651,2.21182725022881,1,1.93418228417427,4.5881105726767,2.32672976314798,1.15459014623989,0.927987671892869,0.570399265395901,0.568406927705804,NA,-0.927987671892869,-0.570399265395901,0.568406927705804,NA,1.76901391222654,1.03723040041368,NA,2.00879914881581,1.11287263801884,1.52922867563727,0.951302171734534
"ENSMUSG00000085551","1810063I02Rik","RIKEN cDNA 1810063I02 gene","NR_130986","69854",NA,NA,1,1,1,7.96078558387535,6.15698767622108,1,1,1,4.91992831324368,1,7.44917067553115,1,1,1.87535346186558,1,1,1,3.39297371886742,2.2070140055062,2.08310518545177,-0.414357778906381,-0.242754474197152,0.808195605033529,NA,0.414357778906381,0.242754474197152,0.808195605033529,NA,2.40226593102811,2.31471573733513,NA,2.20076170472221,2.00820766526572,2.60377015733401,2.68104682380266
"ENSMUSG00000085558",NA,NA,NA,NA,NA,NA,1,9.58082816101994,4.61105020102643,1,1,18.2767803336153,1,1,1,1,1,1,1,1,9.17189248560135,1,1,7.32215680206995,2.49722884655863,2.60867948519018,-0.691581336983079,-0.406183824242218,0.684607538482428,NA,0.691581336983079,0.406183824242218,0.684607538482428,NA,3.35343081575409,4.50709230237066,NA,2.75999576194201,2.99264258011187,3.94686586956616,5.75728764887639
"ENSMUSG00000085560",NA,NA,NA,NA,NA,NA,1,1,16.1940365415398,2.91009510934064,1,1,1,1,3.47356808362213,7.97529595727455,1,2.41500378666529,1,24.1691594258188,1,37.9290335995095,1,2.50736798418187,8.94026335049233,3.33707403341476,1.36851756015929,1.01940968982273,0.308008507840486,0.63140334365208,-1.36851756015929,-1.01940968982273,0.308008507840486,0.63140334365208,5.99254489359298,9.63578302168533,NA,8.32979021800825,12.6319230336893,3.65529956917772,4.93034080958018
"ENSMUSG00000085563",NA,NA,NA,NA,NA,NA,1,8.80543128300458,1,1,1,1,1,1,1,1,1,7.7335214234757,1,1,1,1,1,1,1.2411552088899,1,-0.123086607832433,-0.0412284881924844,0.967113742682027,NA,0.123086607832433,0.0412284881924844,0.967113742682027,NA,1.73900539576851,2.24077811449256,NA,1.69746766323656,2.12220679646275,1.78054312830046,2.46829409742248
"ENSMUSG00000085566",NA,NA,NA,NA,NA,NA,56.4409028566057,25.7084453864882,6.40411638669026,43.6996354139369,35.8388540803744,2.72199123397733,103.225493475787,8.00520378853074,7.5816713483423,21.3625666670808,7.39383516398729,75.5002369390341,16.5469251795926,4.97500425306084,8.17364922821085,17.6980686340889,34.2155175331729,10.4664598507936,21.1923667172558,10.4978061927042,-0.618744136627968,-1.01901791060385,0.308194463587532,0.631555471909863,0.618744136627968,1.01901791060385,0.308194463587532,0.631555471909863,25.8824375164857,26.3553884284625,0.626468078236221,20.6659869691901,21.0878446854113,31.0988880637813,31.0036227588462
"ENSMUSG00000085576","Dpy19l2","dpy-19 like 2","NM_001166207|NP_001159679|XM_006510427|XM_006510428|XM_011242556|XM_011242557|XM_017313436|XM_030244421|XP_006510490|XP_006510491|XP_011240858|XP_011240859|XP_017168925|XP_030100281|XR_001778933|XR_379122|XR_870529","320752","10090.ENSMUSP00000132092","GO:0009101|GO:0043413|GO:0048232|GO:1901135|GO:0043412|GO:0022412|GO:0032502|GO:0036211|GO:0018193|GO:0048515|GO:0009058|GO:0030154|GO:0006807|GO:0007283|GO:0022414|GO:0019538|GO:0035268|GO:0048609|GO:0097502|GO:0071704|GO:0008152|GO:0009100|GO:0007281|GO:0048869|GO:0007276|GO:0009059|GO:0032504|GO:0043170|GO:0006486|GO:1901566|GO:1901564|GO:1901576|GO:0009987|GO:0044238|GO:0003006|GO:1901137|GO:0048468|GO:0007286|GO:0000003|GO:0048856|GO:0019953|GO:0032501|GO:0070085|GO:0000030|GO:0016740|GO:0016757|GO:0003824|GO:0016758|GO:0031975|GO:0005634|GO:0043231|GO:0005635|GO:0019866|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005622|GO:0031965|GO:0012505|GO:0005637|GO:0043227",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.17363218873633,1,1,0,0,1,NA,0,0,1,NA,1.35868160943682,1.6040729219595,NA,1.71736321887363,2.26850168127057,1,0
"ENSMUSG00000085582","3110099E03Rik","RIKEN cDNA 3110099E03 gene","NR_030712","100043232",NA,NA,1,50.8146634348056,5.23216509175514,1,1,1,1,1,13.6323341136854,1,1,1,1,1,1,1,1,1,1,1,-5.62958710720993,-1.90251322600795,0.0571040914356557,NA,5.62958710720993,1.90251322600795,0.0571040914356557,NA,4.3339581320123,11.3245942023879,NA,1,0,7.66791626402461,15.6857214143811
"ENSMUSG00000085586",NA,NA,NA,NA,NA,NA,2.57717045923049,1,1,1.95734947689936,1,1,28.0621090787812,1,1,5.56848614873639,1,1,7.36606873909668,1.72263133242183,1,1,9.86997663502674,3.30359297501502,4.28869703456214,1.5101860958855,-0.599279122161018,-0.439153593323893,0.660550248177783,NA,0.599279122161018,0.439153593323893,0.660550248177783,NA,3.81131339878277,6.21827107892733,NA,3.20611528120079,3.11695052240446,4.41651151636474,8.43212961598476
"ENSMUSG00000085587",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2.96151302796893,1,1,1,1,1,1,1,1.46708163840605,1.39864453103015,2.3265037209744,1.30911647549921,-0.0223466400665138,-0.00742735497144566,0.994073882627036,NA,0.0223466400665138,0.00742735497144566,0.994073882627036,NA,1.22314296969394,0.517276547061403,NA,1.25013463659098,0.422502396050444,1.19615130279689,0.620284882847539
"ENSMUSG00000085589","A430078I02Rik","RIKEN cDNA A430078I02 gene","NR_131125|NR_131126","320486",NA,NA,1,1,1,1,1,3.07649026158436,1,1,1,1,3.68101233434936,7.42604488026661,1,1,4.78396589687131,1,1,1,1.12540592632388,1.32142458882943,1.8533361050757,0.804128484950795,0.421322775260021,NA,-1.8533361050757,-0.804128484950795,0.421322775260021,NA,1.77071719441125,1.7068134389575,NA,2.33378536266406,2.23928273052163,1.20764902615844,0.656643876576543
"ENSMUSG00000085603",NA,NA,NA,NA,NA,NA,1,2.9514124020011,1,1,1,1,1,1,1,1.79052619316137,1,7.73374596313647,1,1,5.8482563743008,1,1,2.19583415108018,1.48228585271708,2.23622015842462,1.68544389607927,0.838811764869791,0.401574947691087,NA,-1.68544389607927,-0.838811764869791,0.401574947691087,NA,1.86191405474108,1.80080112402165,NA,2.44963424996592,2.38106860279578,1.27419385951625,0.639541441520037
"ENSMUSG00000085611",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2.58114695725712,1,1,3.10294771896043,3.62567138766755,1,1,1,1,1,1.46364884323853,0.363507321696044,0.121195468277838,0.903536213450468,NA,-0.363507321696044,-0.121195468277838,0.903536213450468,NA,1.33867074535618,0.785981713319302,NA,1.51922679498665,0.990821485671373,1.15811469572571,0.500002570037739
"ENSMUSG00000085614",NA,NA,NA,NA,NA,NA,4.52380569148075,1,7.1042529487681,1,4.22721448792616,54.3822961512258,1,28.5396464020817,1,20.0099012941803,5.27257657449858,24.1181202128744,32.0491915481901,16.0054767219819,1,1,5.17503395147128,11.2094851171137,23.8760385802593,4.42639610684609,0.0592258245536514,0.0616935487892221,0.950806877505244,0.984957637056991,-0.0592258245536514,-0.0616935487892221,0.950806877505244,0.984957637056991,12.3459717894449,14.2415022992323,0.968066420241248,12.4132318813235,11.0353886640633,12.2787116975663,17.5039000795064
"ENSMUSG00000085615",NA,NA,NA,NA,NA,NA,1,1,4.60097957323163,1,47.2655597034399,1,1,1,1,7.99584447914951,1,19.8643073170432,1,17.668187979633,1,1,1,1,4.11851568127984,11.6411283757926,-0.175681800481243,-0.108653805656912,0.913477082593392,0.968408870467675,0.175681800481243,0.108653805656912,0.913477082593392,0.968408870467675,6.30772615547848,11.2287720281557,0.958563854982059,5.92921393537486,7.55482063934295,6.68623837558211,14.4494438181944
"ENSMUSG00000085622",NA,NA,NA,NA,NA,NA,141.961116131962,91.9850670956527,126.361020882722,107.398077233172,166.674504686087,193.286628868295,201.194832463809,116.947167096271,142.220835585405,112.951019815275,103.852552635615,126.040711771926,167.934833086121,151.854078964131,117.088248832312,131.885808941704,62.3650723192765,76.5933473109599,87.4280775637277,104.653615746989,-0.314850261920166,-1.48053314932172,0.138731020909591,0.431326355370635,0.314850261920166,1.48053314932172,0.138731020909591,0.431326355370635,126.533830851571,36.6844068713218,0.425165039274089,112.969634717276,32.9435801214831,140.098026985865,36.699840850602
"ENSMUSG00000085625",NA,NA,NA,NA,NA,NA,1,1,1,1,1,27.1145937200899,1,1,1,1.79056612112842,1,1,1,1,1,1,1,1,1,1,-4.39374959448664,-1.51936249843048,0.128671276086605,NA,4.39374959448664,1.51936249843048,0.128671276086605,NA,2.34525799206091,5.83276867837474,NA,1,0,3.69051598412183,8.23413111755024
"ENSMUSG00000085626",NA,NA,NA,NA,NA,NA,2.90955521051068,1,1,1,1,9.70494665236991,6.78308662350763,18.5813439220392,1,5.74328183598546,7.44395940009332,3.24450577652605,3.10290660625063,8.00171871493692,1,5.1852097230686,3.33537688314065,1,6.30541952256301,5.48157963074297,-0.154620614102739,-0.14740804623514,0.882809954924548,0.958019946051649,0.154620614102739,0.14740804623514,0.882809954924548,0.958019946051649,4.64114452508675,4.29516860673218,NA,4.41006762573221,2.47038201898252,4.87222142444129,5.72060580804341
"ENSMUSG00000085628","Appbp2os","amyloid beta precursor protein binding protein 2, opposite strand","NR_028329","654810",NA,NA,1,4.90269951474945,5.82050650521558,23.0326967558258,1,1,1,1,1,8.90549615461718,6.15519433561348,9.97798433623673,1.70097023517995,1,1,3.09260991279315,1.46707574477695,5.78347832858938,4.73793386451931,6.87246161342866,-0.343389105613502,-0.3016924331943,0.762886537111292,NA,0.343389105613502,0.3016924331943,0.762886537111292,NA,4.52245536507728,5.24082904661185,NA,4.17877083711376,3.02879782159136,4.8661398930408,6.96765994138061
"ENSMUSG00000085633","Bloc1s6os","biogenesis of lysosomal organelles complex-1, subunit 6, pallidin, opposite strand","NR_156706","75915",NA,NA,1,26.4972628463,5.19900260336121,1,10.4812571581334,9.53003807996752,33.5784679254732,1,15.1276904454528,24.7526750292187,26.3876148362795,22.4428029427947,27.2278562077138,6.34247109322489,2.58369892088254,30.2185118674548,4.0415715879541,23.6567835542482,13.6264620430282,16.4869563225543,0.462328713363559,0.666906209320367,0.504832044468831,0.77945986976533,-0.462328713363559,-0.666906209320367,0.504832044468831,0.77945986976533,15.0590561732021,11.0053707318321,0.771295706195271,17.3014729376135,10.2277993778712,12.8166394087907,11.8284305994974
"ENSMUSG00000085636",NA,NA,NA,NA,NA,NA,1,1,5.01764571235001,1,1,1,6.783669590875,3.19794102245358,1,1,7.44226810777435,1,6.60719921627961,1,1,1,4.73645430759002,1.39855461334065,1,1,0.402399542140275,0.209386754996276,0.834146331588952,NA,-0.402399542140275,-0.209386754996276,0.834146331588952,NA,2.40918662853316,2.31437788230381,NA,2.61844762449846,2.60063477002505,2.19992563256786,2.10884487885422
"ENSMUSG00000085643","Gm12519","predicted gene 12519","XR_001784311|XR_001784312|XR_001784314|XR_003955419|XR_004942258|XR_390587|XR_881294","102637828",NA,NA,1,1,3.70205614595179,1,1,1,1,1,1,1,1,1,1,1.65396907804436,1,1,1,1,1,1,-1.57602148298309,-0.52369846239378,0.600488285254971,NA,1.57602148298309,0.52369846239378,0.600488285254971,NA,1.16780126119981,0.614116297305542,NA,1.06539690780444,0.206803180594059,1.27020561459518,0.854465178686401
"ENSMUSG00000085645","Hoxb5os","homeobox B5 and homeobox B6, opposite strand","NR_131758","75395",NA,NA,1,1,1.64674167211108,7.53455203399537,1,1,1,1,49.564548200837,1,8.26261090891959,1,1,1,1,1,1,1,1.48534793922551,1,-0.170908759969271,-0.0592185494980082,0.952778035206507,NA,0.170908759969271,0.0592185494980082,0.952778035206507,NA,4.17469003775443,10.8894974272582,NA,1.77479588481451,2.28468313400381,6.57458419069434,15.2420255945909
"ENSMUSG00000085651",NA,NA,NA,NA,NA,NA,1,2.95094921773723,1,1,1,1,1,1,1,1,1,1,6.60838131380029,4.50106530147551,1,1,1,1.39869871922485,2.92997758889715,1.92765084608129,1.78220180424518,0.78687235739254,0.431356590703451,NA,-1.78220180424518,-0.78687235739254,0.431356590703451,NA,1.71583614936082,1.48702253648599,NA,2.23657737694791,1.91962014092425,1.19509492177372,0.616944312737342
"ENSMUSG00000085655",NA,NA,NA,NA,NA,NA,1,41.9640081421144,25.5191018311233,3.44962299667617,15.0372087721106,76.6109282850479,4.49575296411649,14.94856474554,25.9006425078529,6.47152444572466,5.67476728704683,2.18509931951784,18.1616648480078,8.3949840749753,5.39575146131041,1,24.7332508433387,5.0912750192459,5.05573533100388,12.6775826745993,-1.34363163635858,-1.9444056094005,0.0518465579633348,0.252641169609337,1.34363163635858,1.9444056094005,0.0518465579633348,0.252641169609337,15.1883732774676,17.9977571690775,0.254521567253386,8.83701108590459,7.5308424774873,21.5397354690306,23.183441575759
"ENSMUSG00000085664","Atxn7l1os2","ataxin 7-like 1, opposite strand 2","NR_131031","75836",NA,NA,1,1,9.03540298427836,1,1,1,1,1,1,1,1,1,1,1.87516514609602,1,1,1,1,1,1,-2.49509169839915,-0.829715608503553,0.406699594446087,NA,2.49509169839915,0.829715608503553,0.406699594446087,NA,1.44552840651872,1.79712788304574,NA,1.0875165146096,0.276751519045743,1.80354029842784,2.54101753476338
"ENSMUSG00000085665",NA,NA,NA,NA,NA,NA,1,2.95180682587883,3.41067308783017,18.3909969527115,1,9.70566755753964,1,1,4.92483375605392,1.79037874386316,1,1,1,1,2.21232477908605,1,1,2.59414813808112,5.45950282245272,2.54458653293408,-1.85654406174504,-1.35182242757015,0.176432127720381,NA,1.85654406174504,1.35182242757015,0.176432127720381,NA,3.19924595982156,4.18918176049274,NA,1.8810562272554,1.434548007851,4.51743569238772,5.57934481741096
"ENSMUSG00000085666",NA,NA,NA,NA,NA,NA,1,1,1,1,1,3.176346947757,1,1,1,2.5808880789737,1,1,1,1,1,1,3.80236619107786,1,1.72328046807515,2.23591315222852,0.0549956165018706,0.0187512321603799,0.985039558071948,NA,-0.0549956165018706,-0.0187512321603799,0.985039558071948,NA,1.42593974190561,0.843272825453138,NA,1.47615598113815,0.921148259300455,1.37572350267307,0.804432971494218
"ENSMUSG00000085667","Gm12992","predicted gene 12992","NR_102393|NR_102394","545681",NA,NA,4.22523790163936,4.29552799241986,7.78380609861938,1,1,4.67473241910621,1,1,1,3.66894609314396,1,1.9476973384026,2.18337422176005,1,2.02347588090357,1,1.39428905330959,2.68222176632864,3.95067189367494,3.0862565127201,-0.889871860939435,-0.741840819992118,0.458183785268718,NA,0.889871860939435,0.741840819992118,0.458183785268718,NA,2.49581185860141,1.81442801180657,NA,2.02679866670995,0.991470145391262,2.96482505049288,2.34056608215369
"ENSMUSG00000085668","Gm35202","predicted gene, 35202","NR_168303","108168745",NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,10.6272771383289,1,1,2.86828860062726,1,1,1,1.94495017106751,0.652256338426045,0.514235821210633,NA,-1.94495017106751,-0.652256338426045,0.514235821210633,NA,1.57477828694781,2.17119377557104,NA,2.14955657389561,3.03608234823829,1,0
"ENSMUSG00000085669",NA,NA,NA,NA,NA,NA,2.90955655862608,1,1,2.15961181094045,1,1,1,1,1,1,1,1,1,1,1,1,7.53905454712868,1,1,1,-1.84659645946463,-0.61188948715307,0.540610877585707,NA,1.84659645946463,0.61188948715307,0.540610877585707,NA,1.48041114583476,1.50672951493141,NA,1.65390545471287,2.06783061130075,1.30691683695665,0.67074803636518
"ENSMUSG00000085675","Gm12022","predicted gene 12022","NR_167980|NR_167981","102633911",NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.3626612253463,1,1,0,0,1,NA,0,0,1,NA,1.51813306126731,2.31716149276755,NA,2.03626612253463,3.27696120928055,1,0
"ENSMUSG00000085681","Gm13982","predicted gene 13982","XR_374899","102634513",NA,NA,1,1,5.01724277591178,1,1,1,22.2052114647564,1,1,1,7.44351587878277,1,1,1,1,1,1,1.39860422821966,1,1.92712533982149,-1.70874301058105,-0.781412429750983,0.434559962878028,NA,1.70874301058105,0.781412429750983,0.434559962878028,NA,2.6495849843746,4.88776110611622,NA,1.77692454468239,2.0138748202662,3.52224542406682,6.68482537786882
"ENSMUSG00000085687",NA,NA,NA,NA,NA,NA,1,1,1,1,29.3921792323486,3.17642705360257,1,1,4.92491426203324,1.79036925377253,1,3.24515771277946,6.60701569316284,1.87515475101166,1,9.36906055647025,4.26935421727345,1,3.0489122327197,1.15445422251561,-0.624339410806516,-0.459623429318103,0.6457865390295,NA,0.624339410806516,0.459623429318103,0.6457865390295,NA,3.8926499593845,6.4143377188981,NA,3.2569109385933,2.81386513870821,4.5283889801757,8.83419507651207
"ENSMUSG00000085696","Hoxaas3|Gm57749","Hoxa cluster antisense RNA 3|predicted gene, 57749","NR_015611|NR_168044","72628|115490409",NA,NA,1,1,1,26.437496247939,30.9635721574553,23.464110321693,3.48730076991961,11.8204753339292,4.11170718237965,4.06029814849981,1,6.13184239075072,10.865962959325,11.1639176862708,65.1176316054511,28.0021095717062,14.5310796851705,3.85139897186956,29.6936247234233,16.0647874699975,0.902468113472904,1.05066676900486,0.293411663488369,0.61664046612732,-0.902468113472904,-1.05066676900486,0.293411663488369,0.61664046612732,14.688365761289,15.8164868196062,0.615249859405158,18.6422355063965,18.8448950835287,10.7344960161816,11.757888583001
"ENSMUSG00000085702",NA,NA,NA,NA,NA,NA,26.6271330265555,1,1,32.1301215156107,1,1,1,1,1,3.65283253885413,44.2495390105509,4.76534465894969,1,1,1,1,1,1,1,1,-0.352341034795193,-0.121152819371499,0.903569993443044,0.964836833558349,0.352341034795193,0.121152819371499,0.903569993443044,0.964836833558349,6.32124853752604,12.4631217224005,0.955388428643481,5.70148836695006,13.595998252673,6.94100870810203,11.9253049740607
"ENSMUSG00000085704","4921531C22Rik","RIKEN cDNA 4921531C22 gene","NR_033782","66730",NA,NA,21.9466105249684,125.955578310371,4.37523553796044,55.1979880169048,53.6336735050613,54.9302684261498,132.161435159723,36.5126662803397,73.1933217766896,16.9723356976879,25.7082386586736,58.7555967981101,21.2327010647113,22.9694193813923,14.1970562115276,11.1007816800592,55.1828082112291,60.6908605303574,36.9234699015191,33.4451713592076,-0.748229137156419,-1.59491976887532,0.110730178275341,0.385931078943618,0.748229137156419,1.59491976887532,0.110730178275341,0.385931078943618,45.7542608516322,34.419399460155,0.383022383325476,34.0206103796787,18.4172773804785,57.4879113235856,43.0798613711426
"ENSMUSG00000085705",NA,NA,NA,NA,NA,NA,1,1,1,2.43270285173407,1,1,1,1,7.0611570896243,1,1,1,1,5.32561648956513,1,1,1,2.96995776471491,2.15051719737212,1,-0.201539593072557,-0.0792398779936254,0.936841826243876,NA,0.201539593072557,0.0792398779936254,0.936841826243876,NA,1.74699756965053,1.64709531849894,NA,1.74460914516522,1.42871168230413,1.74938599413584,1.91990940308247
"ENSMUSG00000085710",NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1.79049938963294,1,1,1,1,1,24.0176530259002,1,1,1.24112679550251,1,2.62964837508132,0.928324933062033,0.353239044458011,NA,-2.62964837508132,-0.928324933062033,0.353239044458011,NA,2.20246396055178,5.13797518334511,NA,3.32587798214027,7.27074357403387,1.07904993896329,0.249977856021299
"ENSMUSG00000085715","Tsix","X (inactive)-specific transcript, opposite strand","NR_002844","22097",NA,NA,9.63446768136742,2.76453012175895,1,5.19250867425735,1,1,1,1,1,1,1,1,1,1,1,1,1,4.96315728286197,1.51629924166326,2.2566851595009,-1.19302432919933,-0.558435016544873,0.576547367188923,NA,1.19302432919933,0.558435016544873,0.576547367188923,NA,2.01638240807049,2.20211025384799,NA,1.57361416840261,1.25884011886743,2.45915064773837,2.86654111250133
"ENSMUSG00000085718",NA,NA,NA,NA,NA,NA,1,1,3.41019110146747,1,1,1,1,1,1,11.2774738564005,1,1,1,1,1,1,1,1,1,1,-3.36862019203991,-1.12432222826282,0.260876351781078,NA,3.36862019203991,1.12432222826282,0.260876351781078,NA,1.6343832478934,2.33268140164957,NA,1,0,2.2687664957868,3.25470267982053
"ENSMUSG00000085723","Gm15915","predicted gene 15915","NR_038017","100504069",NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.92892121184487,1.15450595891207,0.132114925527322,0.0438924217663879,0.964990156035274,NA,-0.132114925527322,-0.0438924217663879,0.964990156035274,NA,1.10417135853785,0.430884994672958,NA,1.20834271707569,0.606496519662046,1,0
"ENSMUSG00000085733",NA,NA,NA,NA,NA,NA,1,1,1,28.8285899970232,11.3225038130241,1,1,1,1,1,1,1,1,1,1,21.924721423788,3.80239420886875,1,3.89336375080246,6.56217244738172,2.05504556364621,1.00449175597978,0.315141642919247,NA,-2.05504556364621,-1.00449175597978,0.315141642919247,NA,4.51668728204441,7.67308835610868,NA,4.21826518308409,6.51011510571894,4.81510938100473,9.0396282513412
"ENSMUSG00000085735",NA,NA,NA,NA,NA,NA,14.3671125933863,1,1,4.47880306138945,1,18.4099697342512,1,1,20.6174136501415,1,7.44384632200317,12.2226923751499,5.20578555381568,8.87690643774789,1,1,9.87440855747261,1.39861736589057,2.68805046712259,1.77266531439167,-0.359733382154558,-0.316861580705708,0.751348635142559,0.905871497038514,0.359733382154558,0.316861580705708,0.751348635142559,0.905871497038514,5.76781357163812,6.29811009687189,NA,5.14829723935941,4.18307590149137,6.38732990391684,8.08632933726306
"ENSMUSG00000085741","5430405H02Rik","RIKEN cDNA 5430405H02 gene","NR_015591|NR_027914","74487",NA,NA,248.352281772957,149.640088707615,214.580549436325,105.854666304317,68.1149601810076,256.791990693107,212.870533654868,87.0702645590813,244.946995243998,116.601715032571,112.969860409692,210.611118662467,117.660579299942,150.061908317031,133.480779450798,196.295343794386,173.593836559327,167.178563956618,88.625767489665,120.225530098216,-0.218046862452283,-0.873471247916361,0.382406271258319,0.695985298226518,0.218046862452283,0.873471247916361,0.382406271258319,0.695985298226518,158.776366681199,58.2269608909515,0.687089149600132,147.070328803814,39.3364156083692,170.482404558585,72.8395433854189
"ENSMUSG00000085743",NA,NA,NA,NA,NA,NA,1,3.67639778080039,1,4.97479766000029,1,5.47669145755268,1,28.1263567424151,1,11.8387461971661,1,1,1.48056554670902,1,1,1,1,1,2.90081714810999,3.64780521862911,-2.90720956304208,-1.94196687974425,0.0521411099447132,NA,2.90720956304208,1.94196687974425,0.0521411099447132,NA,3.70610888756914,6.32752946089718,NA,1.50291879134481,0.961806659027976,5.90929898379346,8.53299720721949
